,Symbol,Name,Date,Open,High,Low,Close,Adj_Close,Volume
0,AAPL,Apple Inc.,2021-01-04 00:00:00-05:00,133.52000427246094,133.61000061035156,126.76000213623048,129.41000366210938,126.54420471191406,"143,301,900"
1,AAPL,Apple Inc.,2021-01-05 00:00:00-05:00,128.88999938964844,131.74000549316406,128.42999267578125,131.00999450683594,128.10879516601562,"97,664,900"
2,AAPL,Apple Inc.,2021-01-06 00:00:00-05:00,127.72000122070312,131.0500030517578,126.37999725341795,126.5999984741211,123.79641723632812,"155,088,000"
3,AAPL,Apple Inc.,2021-01-07 00:00:00-05:00,128.36000061035156,131.6300048828125,127.86000061035156,130.9199981689453,128.020751953125,"109,578,200"
4,AAPL,Apple Inc.,2021-01-08 00:00:00-05:00,132.42999267578125,132.6300048828125,130.22999572753906,132.0500030517578,129.1257781982422,"105,158,200"
5,AAPL,Apple Inc.,2021-01-11 00:00:00-05:00,129.19000244140625,130.1699981689453,128.5,128.97999572753906,126.12374114990234,"100,384,500"
6,AAPL,Apple Inc.,2021-01-12 00:00:00-05:00,128.5,129.69000244140625,126.86000061035156,128.8000030517578,125.9477310180664,"91,951,100"
7,AAPL,Apple Inc.,2021-01-13 00:00:00-05:00,128.75999450683594,131.4499969482422,128.49000549316406,130.88999938964844,127.991455078125,"88,636,800"
8,AAPL,Apple Inc.,2021-01-14 00:00:00-05:00,130.8000030517578,131.0,128.75999450683594,128.91000366210938,126.05531311035156,"90,221,800"
9,AAPL,Apple Inc.,2021-01-15 00:00:00-05:00,128.77999877929688,130.22000122070312,127.0,127.13999938964844,124.32449340820312,"111,598,500"
10,AAPL,Apple Inc.,2021-01-19 00:00:00-05:00,127.77999877929688,128.7100067138672,126.94000244140624,127.83000183105467,124.99921417236328,"90,757,300"
11,AAPL,Apple Inc.,2021-01-20 00:00:00-05:00,128.66000366210938,132.49000549316406,128.5500030517578,132.02999877929688,129.10618591308594,"104,319,500"
12,AAPL,Apple Inc.,2021-01-21 00:00:00-05:00,133.8000030517578,139.6699981689453,133.58999633789062,136.8699951171875,133.8389892578125,"120,150,900"
13,AAPL,Apple Inc.,2021-01-22 00:00:00-05:00,136.27999877929688,139.85000610351562,135.02000427246094,139.07000732421875,135.99032592773438,"114,459,400"
14,AAPL,Apple Inc.,2021-01-25 00:00:00-05:00,143.07000732421875,145.08999633789062,136.5399932861328,142.9199981689453,139.75503540039062,"157,611,700"
15,AAPL,Apple Inc.,2021-01-26 00:00:00-05:00,143.60000610351562,144.3000030517578,141.3699951171875,143.16000366210938,139.9897003173828,"98,390,600"
16,AAPL,Apple Inc.,2021-01-27 00:00:00-05:00,143.42999267578125,144.3000030517578,140.41000366210938,142.05999755859375,138.91404724121094,"140,843,800"
17,AAPL,Apple Inc.,2021-01-28 00:00:00-05:00,139.52000427246094,141.99000549316406,136.6999969482422,137.08999633789062,134.0541534423828,"142,621,100"
18,AAPL,Apple Inc.,2021-01-29 00:00:00-05:00,135.8300018310547,136.74000549316406,130.2100067138672,131.9600067138672,129.03775024414062,"177,523,800"
19,AAPL,Apple Inc.,2021-02-01 00:00:00-05:00,133.75,135.3800048828125,130.92999267578125,134.13999938964844,131.1694793701172,"106,239,800"
20,AAPL,Apple Inc.,2021-02-02 00:00:00-05:00,135.72999572753906,136.30999755859375,134.61000061035156,134.99000549316406,132.0006103515625,"83,305,400"
21,AAPL,Apple Inc.,2021-02-03 00:00:00-05:00,135.75999450683594,135.77000427246094,133.61000061035156,133.94000244140625,130.973876953125,"89,880,900"
22,AAPL,Apple Inc.,2021-02-04 00:00:00-05:00,136.3000030517578,137.39999389648438,134.58999633789062,137.38999938964844,134.34747314453125,"84,183,100"
23,AAPL,Apple Inc.,2021-02-05 00:00:00-05:00,137.35000610351562,137.4199981689453,135.86000061035156,136.75999450683594,133.93125915527344,"75,693,800"
24,AAPL,Apple Inc.,2021-02-08 00:00:00-05:00,136.02999877929688,136.9600067138672,134.9199981689453,136.91000366210938,134.0781707763672,"71,297,200"
25,AAPL,Apple Inc.,2021-02-09 00:00:00-05:00,136.6199951171875,137.8800048828125,135.85000610351562,136.00999450683594,133.19677734375,"76,774,200"
26,AAPL,Apple Inc.,2021-02-10 00:00:00-05:00,136.47999572753906,136.99000549316406,134.39999389648438,135.38999938964844,132.589599609375,"73,046,600"
27,AAPL,Apple Inc.,2021-02-11 00:00:00-05:00,135.89999389648438,136.38999938964844,133.77000427246094,135.1300048828125,132.33499145507812,"64,280,000"
28,AAPL,Apple Inc.,2021-02-12 00:00:00-05:00,134.35000610351562,135.52999877929688,133.69000244140625,135.3699951171875,132.5700225830078,"60,145,100"
29,AAPL,Apple Inc.,2021-02-16 00:00:00-05:00,135.49000549316406,136.00999450683594,132.7899932861328,133.19000244140625,130.43511962890625,"80,576,300"
30,AAPL,Apple Inc.,2021-02-17 00:00:00-05:00,131.25,132.22000122070312,129.47000122070312,130.83999633789062,128.13372802734375,"97,918,500"
31,AAPL,Apple Inc.,2021-02-18 00:00:00-05:00,129.1999969482422,130.0,127.41000366210938,129.7100067138672,127.02711486816406,"96,856,700"
32,AAPL,Apple Inc.,2021-02-19 00:00:00-05:00,130.24000549316406,130.7100067138672,128.8000030517578,129.8699951171875,127.18377685546876,"87,668,800"
